LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2011-Q4,Q4-2011,PER,Persons,3,Thousands,,,8402.8,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2012-Q1,Q1-2012,PER,Persons,3,Thousands,,,8411.8,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2012-Q2,Q2-2012,PER,Persons,3,Thousands,,,8417.9,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2012-Q3,Q3-2012,PER,Persons,3,Thousands,,,8429.9,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2012-Q4,Q4-2012,PER,Persons,3,Thousands,,,8445.7,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2013-Q1,Q1-2013,PER,Persons,3,Thousands,,,8457.5,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2013-Q2,Q2-2013,PER,Persons,3,Thousands,,,8467.7,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2013-Q3,Q3-2013,PER,Persons,3,Thousands,,,8483,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2013-Q4,Q4-2013,PER,Persons,3,Thousands,,,8500.8,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2014-Q1,Q1-2014,PER,Persons,3,Thousands,,,8516.1,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2014-Q2,Q2-2014,PER,Persons,3,Thousands,,,8531.4,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2014-Q3,Q3-2014,PER,Persons,3,Thousands,,,8552.5,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2014-Q4,Q4-2014,PER,Persons,3,Thousands,,,8575.8,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2015-Q1,Q1-2015,PER,Persons,3,Thousands,,,8592.4,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2015-Q2,Q2-2015,PER,Persons,3,Thousands,,,8609.3,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2015-Q3,Q3-2015,PER,Persons,3,Thousands,,,8637.8,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2015-Q4,Q4-2015,PER,Persons,3,Thousands,,,8678.7,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2016-Q1,Q1-2016,PER,Persons,3,Thousands,,,8712.1,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2016-Q2,Q2-2016,PER,Persons,3,Thousands,,,8730.7,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2016-Q3,Q3-2016,PER,Persons,3,Thousands,,,8749.4,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2016-Q4,Q4-2016,PER,Persons,3,Thousands,,,8767,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2017-Q1,Q1-2017,PER,Persons,3,Thousands,,,8776.9,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2017-Q2,Q2-2017,PER,Persons,3,Thousands,,,8785.8,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2017-Q3,Q3-2017,PER,Persons,3,Thousands,,,8800.8,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2017-Q4,Q4-2017,PER,Persons,3,Thousands,,,8816.7,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2018-Q1,Q1-2018,PER,Persons,3,Thousands,,,8824.7,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2018-Q2,Q2-2018,PER,Persons,3,Thousands,,,8830.2,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2018-Q3,Q3-2018,PER,Persons,3,Thousands,,,8841.6,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2018-Q4,Q4-2018,PER,Persons,3,Thousands,,,8854.4,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2019-Q1,Q1-2019,PER,Persons,3,Thousands,,,8862.6,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2019-Q2,Q2-2019,PER,Persons,3,Thousands,,,8869.4,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2019-Q3,Q3-2019,PER,Persons,3,Thousands,,,8882,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2019-Q4,Q4-2019,PER,Persons,3,Thousands,,,8896.6,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2020-Q1,Q1-2020,PER,Persons,3,Thousands,,,8905.3,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2020-Q2,Q2-2020,PER,Persons,3,Thousands,,,8910.8,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2020-Q3,Q3-2020,PER,Persons,3,Thousands,,,8921,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2020-Q4,Q4-2020,PER,Persons,3,Thousands,,,8930.2,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2021-Q1,Q1-2021,PER,Persons,3,Thousands,,,8933.8,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2021-Q2,Q2-2021,PER,Persons,3,Thousands,,,8941.2,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2021-Q3,Q3-2021,PER,Persons,3,Thousands,,,8958.1,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2021-Q4,Q4-2021,PER,Persons,3,Thousands,,,8972.9,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2022-Q1,Q1-2022,PER,Persons,3,Thousands,,,9001.3,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2022-Q2,Q2-2022,PER,Persons,3,Thousands,,,9041.5,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2022-Q3,Q3-2022,PER,Persons,3,Thousands,,,9074.3,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2022-Q4,Q4-2022,PER,Persons,3,Thousands,,,9097.7,,
AUT,Austria,POPNC,Total population,PER,Persons,Q,Quarterly,2023-Q1,Q1-2023,PER,Persons,3,Thousands,,,9113.1,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1995-Q1,Q1-1995,PER,Persons,3,Thousands,,,10132,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,PER,Persons,3,Thousands,,,10135,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,PER,Persons,3,Thousands,,,10138,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,PER,Persons,3,Thousands,,,10141,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,PER,Persons,3,Thousands,,,10146,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,PER,Persons,3,Thousands,,,10153,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1996-Q3,Q3-1996,PER,Persons,3,Thousands,,,10160,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1996-Q4,Q4-1996,PER,Persons,3,Thousands,,,10167,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1997-Q1,Q1-1997,PER,Persons,3,Thousands,,,10172,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1997-Q2,Q2-1997,PER,Persons,3,Thousands,,,10179,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1997-Q3,Q3-1997,PER,Persons,3,Thousands,,,10185,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1997-Q4,Q4-1997,PER,Persons,3,Thousands,,,10189,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,PER,Persons,3,Thousands,,,10196,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,PER,Persons,3,Thousands,,,10201,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,PER,Persons,3,Thousands,,,10206,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,PER,Persons,3,Thousands,,,10209,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,PER,Persons,3,Thousands,,,10216,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,PER,Persons,3,Thousands,,,10223,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,PER,Persons,3,Thousands,,,10230,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,PER,Persons,3,Thousands,,,10236,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,PER,Persons,3,Thousands,,,10242,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,PER,Persons,3,Thousands,,,10247,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,PER,Persons,3,Thousands,,,10253,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,PER,Persons,3,Thousands,,,10262,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,PER,Persons,3,Thousands,,,10271,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,PER,Persons,3,Thousands,,,10279,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,PER,Persons,3,Thousands,,,10292,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,PER,Persons,3,Thousands,,,10304,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,PER,Persons,3,Thousands,,,10317,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2002-Q2,Q2-2002,PER,Persons,3,Thousands,,,10328,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2002-Q3,Q3-2002,PER,Persons,3,Thousands,,,10338,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2002-Q4,Q4-2002,PER,Persons,3,Thousands,,,10348,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2003-Q1,Q1-2003,PER,Persons,3,Thousands,,,10360,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2003-Q2,Q2-2003,PER,Persons,3,Thousands,,,10370,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2003-Q3,Q3-2003,PER,Persons,3,Thousands,,,10382,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2003-Q4,Q4-2003,PER,Persons,3,Thousands,,,10392,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2004-Q1,Q1-2004,PER,Persons,3,Thousands,,,10403,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2004-Q2,Q2-2004,PER,Persons,3,Thousands,,,10415,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2004-Q3,Q3-2004,PER,Persons,3,Thousands,,,10427,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2004-Q4,Q4-2004,PER,Persons,3,Thousands,,,10439,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,PER,Persons,3,Thousands,,,10454,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,PER,Persons,3,Thousands,,,10470,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,PER,Persons,3,Thousands,,,10486,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,PER,Persons,3,Thousands,,,10504,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,PER,Persons,3,Thousands,,,10522,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,PER,Persons,3,Thousands,,,10539,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,PER,Persons,3,Thousands,,,10556,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,PER,Persons,3,Thousands,,,10575,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,PER,Persons,3,Thousands,,,10595,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,PER,Persons,3,Thousands,,,10616,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,PER,Persons,3,Thousands,,,10637,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,PER,Persons,3,Thousands,,,10655,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,PER,Persons,3,Thousands,,,10674,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,PER,Persons,3,Thousands,,,10697,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,PER,Persons,3,Thousands,,,10722,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,PER,Persons,3,Thousands,,,10746,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,PER,Persons,3,Thousands,,,10761,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,PER,Persons,3,Thousands,,,10785,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,PER,Persons,3,Thousands,,,10807,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,PER,Persons,3,Thousands,,,10832,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,PER,Persons,3,Thousands,,,10856,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,PER,Persons,3,Thousands,,,10882,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,PER,Persons,3,Thousands,,,10909,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,PER,Persons,3,Thousands,,,10935,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2011-Q1,Q1-2011,PER,Persons,3,Thousands,,,11005,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2011-Q2,Q2-2011,PER,Persons,3,Thousands,,,11028,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2011-Q3,Q3-2011,PER,Persons,3,Thousands,,,11055,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2011-Q4,Q4-2011,PER,Persons,3,Thousands,,,11066,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2012-Q1,Q1-2012,PER,Persons,3,Thousands,,,11084,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2012-Q2,Q2-2012,PER,Persons,3,Thousands,,,11099,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2012-Q3,Q3-2012,PER,Persons,3,Thousands,,,11114,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2012-Q4,Q4-2012,PER,Persons,3,Thousands,,,11130,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2013-Q1,Q1-2013,PER,Persons,3,Thousands,,,11144,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2013-Q2,Q2-2013,PER,Persons,3,Thousands,,,11152,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2013-Q3,Q3-2013,PER,Persons,3,Thousands,,,11166,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2013-Q4,Q4-2013,PER,Persons,3,Thousands,,,11176,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2014-Q1,Q1-2014,PER,Persons,3,Thousands,,,11186,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2014-Q2,Q2-2014,PER,Persons,3,Thousands,,,11202,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2014-Q3,Q3-2014,PER,Persons,3,Thousands,,,11216,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2014-Q4,Q4-2014,PER,Persons,3,Thousands,,,11232,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2015-Q1,Q1-2015,PER,Persons,3,Thousands,,,11249,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2015-Q2,Q2-2015,PER,Persons,3,Thousands,,,11266,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2015-Q3,Q3-2015,PER,Persons,3,Thousands,,,11282,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2015-Q4,Q4-2015,PER,Persons,3,Thousands,,,11300,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q1,Q1-2016,PER,Persons,3,Thousands,,,11314,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q2,Q2-2016,PER,Persons,3,Thousands,,,11326,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q3,Q3-2016,PER,Persons,3,Thousands,,,11338,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,PER,Persons,3,Thousands,,,11348,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,PER,Persons,3,Thousands,,,11357,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,PER,Persons,3,Thousands,,,11370,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,PER,Persons,3,Thousands,,,11381,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,PER,Persons,3,Thousands,,,11392,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,PER,Persons,3,Thousands,,,11406,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,PER,Persons,3,Thousands,,,11419,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,PER,Persons,3,Thousands,,,11434,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,PER,Persons,3,Thousands,,,11449,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,PER,Persons,3,Thousands,,,11464,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,PER,Persons,3,Thousands,,,11482,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,PER,Persons,3,Thousands,,,11496,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,PER,Persons,3,Thousands,,,11513,,
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,PER,Persons,3,Thousands,,,11536,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,PER,Persons,3,Thousands,,,11537,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,PER,Persons,3,Thousands,,,11548,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,PER,Persons,3,Thousands,,,11555,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,PER,Persons,3,Thousands,,,11568,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,PER,Persons,3,Thousands,,,11584,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,PER,Persons,3,Thousands,,,11599,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,PER,Persons,3,Thousands,,,11617,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,PER,Persons,3,Thousands,,,11642,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,PER,Persons,3,Thousands,,,11689,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,PER,Persons,3,Thousands,,,11710,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2022-Q4,Q4-2022,PER,Persons,3,Thousands,,,11729,P,Provisional value
BEL,Belgium,POPNC,Total population,PERSA,"Persons, seasonally adjusted",Q,Quarterly,2023-Q1,Q1-2023,PER,Persons,3,Thousands,,,11749,P,Provisional value
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q1,Q1-1995,PER,Persons,3,Thousands,,,10131,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q2,Q2-1995,PER,Persons,3,Thousands,,,10133,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q3,Q3-1995,PER,Persons,3,Thousands,,,10139,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1995-Q4,Q4-1995,PER,Persons,3,Thousands,,,10144,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q1,Q1-1996,PER,Persons,3,Thousands,,,10145,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q2,Q2-1996,PER,Persons,3,Thousands,,,10151,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q3,Q3-1996,PER,Persons,3,Thousands,,,10161,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1996-Q4,Q4-1996,PER,Persons,3,Thousands,,,10170,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q1,Q1-1997,PER,Persons,3,Thousands,,,10171,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q2,Q2-1997,PER,Persons,3,Thousands,,,10177,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q3,Q3-1997,PER,Persons,3,Thousands,,,10186,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1997-Q4,Q4-1997,PER,Persons,3,Thousands,,,10192,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1998-Q1,Q1-1998,PER,Persons,3,Thousands,,,10195,,
BEL,Belgium,POPNC,Total population,PER,Persons,Q,Quarterly,1998-Q2,Q2-1998,PER,Persons,3,Thousands,,,10199,,
