Country,Subject,TIME,Period,Unit Code,PowerCode Code,PowerCode,Value
Slovenia,Total population,2004-Q4,Q4-2004,PER,3,Thousands,1998
Slovenia,Total population,2005-Q1,Q1-2005,PER,3,Thousands,1998.4
Slovenia,Total population,2005-Q2,Q2-2005,PER,3,Thousands,1999.8
Slovenia,Total population,2005-Q3,Q3-2005,PER,3,Thousands,2001.8
Slovenia,Total population,2005-Q4,Q4-2005,PER,3,Thousands,2003.3
Slovenia,Total population,2006-Q1,Q1-2006,PER,3,Thousands,2004.4
Slovenia,Total population,2006-Q2,Q2-2006,PER,3,Thousands,2006.7
Slovenia,Total population,2006-Q3,Q3-2006,PER,3,Thousands,2009.5
Slovenia,Total population,2006-Q4,Q4-2006,PER,3,Thousands,2010.8
Slovenia,Total population,2007-Q1,Q1-2007,PER,3,Thousands,2012.5
Slovenia,Total population,2007-Q2,Q2-2007,PER,3,Thousands,2016.7
Slovenia,Total population,2007-Q3,Q3-2007,PER,3,Thousands,2021.4
Slovenia,Total population,2007-Q4,Q4-2007,PER,3,Thousands,2024.9
Slovenia,Total population,2008-Q1,Q1-2008,PER,3,Thousands,2013.8
Slovenia,Total population,2008-Q2,Q2-2008,PER,3,Thousands,2019.8
Slovenia,Total population,2008-Q3,Q3-2008,PER,3,Thousands,2024.7
Slovenia,Total population,2008-Q4,Q4-2008,PER,3,Thousands,2029.7
Slovenia,Total population,2009-Q1,Q1-2009,PER,3,Thousands,2035.9
Slovenia,Total population,2009-Q2,Q2-2009,PER,3,Thousands,2040.7
Slovenia,Total population,2009-Q3,Q3-2009,PER,3,Thousands,2043.8
Slovenia,Total population,2009-Q4,Q4-2009,PER,3,Thousands,2046.2
Slovenia,Total population,2010-Q1,Q1-2010,PER,3,Thousands,2048.1
Slovenia,Total population,2010-Q2,Q2-2010,PER,3,Thousands,2049.1
Slovenia,Total population,2010-Q3,Q3-2010,PER,3,Thousands,2048.8
Slovenia,Total population,2010-Q4,Q4-2010,PER,3,Thousands,2049.3
Slovenia,Total population,2011-Q1,Q1-2011,PER,3,Thousands,2051
Slovenia,Total population,2011-Q2,Q2-2011,PER,3,Thousands,2052.2
Slovenia,Total population,2011-Q3,Q3-2011,PER,3,Thousands,2053.4
Slovenia,Total population,2011-Q4,Q4-2011,PER,3,Thousands,2054.8
Slovenia,Total population,2012-Q1,Q1-2012,PER,3,Thousands,2055.8
Slovenia,Total population,2012-Q2,Q2-2012,PER,3,Thousands,2056.2
Slovenia,Total population,2012-Q3,Q3-2012,PER,3,Thousands,2057
Slovenia,Total population,2012-Q4,Q4-2012,PER,3,Thousands,2058.1
Slovenia,Total population,2013-Q1,Q1-2013,PER,3,Thousands,2058.9
Slovenia,Total population,2013-Q2,Q2-2013,PER,3,Thousands,2059.2
Slovenia,Total population,2013-Q3,Q3-2013,PER,3,Thousands,2059.7
Slovenia,Total population,2013-Q4,Q4-2013,PER,3,Thousands,2060.5
Slovenia,Total population,2014-Q1,Q1-2014,PER,3,Thousands,2061.2
Slovenia,Total population,2014-Q2,Q2-2014,PER,3,Thousands,2061.7
Slovenia,Total population,2014-Q3,Q3-2014,PER,3,Thousands,2061.9
Slovenia,Total population,2014-Q4,Q4-2014,PER,3,Thousands,2062.4
Slovenia,Total population,2015-Q1,Q1-2015,PER,3,Thousands,2062.7
Slovenia,Total population,2015-Q2,Q2-2015,PER,3,Thousands,2063
Slovenia,Total population,2015-Q3,Q3-2015,PER,3,Thousands,2063.6
Slovenia,Total population,2015-Q4,Q4-2015,PER,3,Thousands,2063.9
Slovenia,Total population,2016-Q1,Q1-2016,PER,3,Thousands,2064
Slovenia,Total population,2016-Q2,Q2-2016,PER,3,Thousands,2064.3
Slovenia,Total population,2016-Q3,Q3-2016,PER,3,Thousands,2064.8
Slovenia,Total population,2016-Q4,Q4-2016,PER,3,Thousands,2065.4
Slovenia,Total population,2017-Q1,Q1-2017,PER,3,Thousands,2065.6
Slovenia,Total population,2017-Q2,Q2-2017,PER,3,Thousands,2066.1
Slovenia,Total population,2017-Q3,Q3-2017,PER,3,Thousands,2065.8
Slovenia,Total population,2017-Q4,Q4-2017,PER,3,Thousands,2065.8
Slovenia,Total population,2018-Q1,Q1-2018,PER,3,Thousands,2067.3
Slovenia,Total population,2018-Q2,Q2-2018,PER,3,Thousands,2069.3
Slovenia,Total population,2018-Q3,Q3-2018,PER,3,Thousands,2073.1
Slovenia,Total population,2018-Q4,Q4-2018,PER,3,Thousands,2078.1
Slovenia,Total population,2019-Q1,Q1-2019,PER,3,Thousands,2082.9
Slovenia,Total population,2019-Q2,Q2-2019,PER,3,Thousands,2087.4
Slovenia,Total population,2019-Q3,Q3-2019,PER,3,Thousands,2091.4
Slovenia,Total population,2019-Q4,Q4-2019,PER,3,Thousands,2094.3
Slovenia,Total population,2020-Q1,Q1-2020,PER,3,Thousands,2096.8
Slovenia,Total population,2020-Q2,Q2-2020,PER,3,Thousands,2099.3
Slovenia,Total population,2020-Q3,Q3-2020,PER,3,Thousands,2105.5
Slovenia,Total population,2020-Q4,Q4-2020,PER,3,Thousands,2109.5
Slovenia,Total population,2021-Q1,Q1-2021,PER,3,Thousands,2108.4
Slovenia,Total population,2021-Q2,Q2-2021,PER,3,Thousands,2107.8
Slovenia,Total population,2021-Q3,Q3-2021,PER,3,Thousands,2107.5
Slovenia,Total population,2021-Q4,Q4-2021,PER,3,Thousands,2107.3
Slovenia,Total population,2022-Q1,Q1-2022,PER,3,Thousands,2107
Slovenia,Total population,2022-Q2,Q2-2022,PER,3,Thousands,2108.2
Slovenia,Total population,2022-Q3,Q3-2022,PER,3,Thousands,2109.3
Slovenia,Total population,2022-Q4,Q4-2022,PER,3,Thousands,2109.9
Slovenia,Total population,2023-Q1,Q1-2023,PER,3,Thousands,2117.3
Hungary,Total population,2000-Q1,Q1-2000,PER,3,Thousands,10217.1
Hungary,Total population,2000-Q2,Q2-2000,PER,3,Thousands,10211.3
Hungary,Total population,2000-Q3,Q3-2000,PER,3,Thousands,10205.8
Hungary,Total population,2000-Q4,Q4-2000,PER,3,Thousands,10201
Hungary,Total population,2001-Q1,Q1-2001,PER,3,Thousands,10197.2
Hungary,Total population,2001-Q2,Q2-2001,PER,3,Thousands,10191.9
Hungary,Total population,2001-Q3,Q3-2001,PER,3,Thousands,10185.6
Hungary,Total population,2001-Q4,Q4-2001,PER,3,Thousands,10178.2
Hungary,Total population,2002-Q1,Q1-2002,PER,3,Thousands,10170.2
Hungary,Total population,2002-Q2,Q2-2002,PER,3,Thousands,10161.7
Hungary,Total population,2002-Q3,Q3-2002,PER,3,Thousands,10153.2
Hungary,Total population,2002-Q4,Q4-2002,PER,3,Thousands,10145.5
Hungary,Total population,2003-Q1,Q1-2003,PER,3,Thousands,10136.8
Hungary,Total population,2003-Q2,Q2-2003,PER,3,Thousands,10129.3
Hungary,Total population,2003-Q3,Q3-2003,PER,3,Thousands,10123.2
Hungary,Total population,2003-Q4,Q4-2003,PER,3,Thousands,10117.9
Hungary,Total population,2004-Q1,Q1-2004,PER,3,Thousands,10113.2
Hungary,Total population,2004-Q2,Q2-2004,PER,3,Thousands,10108.8
Hungary,Total population,2004-Q3,Q3-2004,PER,3,Thousands,10103.1
Hungary,Total population,2004-Q4,Q4-2004,PER,3,Thousands,10097.9
Hungary,Total population,2005-Q1,Q1-2005,PER,3,Thousands,10094.1
Hungary,Total population,2005-Q2,Q2-2005,PER,3,Thousands,10088.6
Hungary,Total population,2005-Q3,Q3-2005,PER,3,Thousands,10082.7
Hungary,Total population,2005-Q4,Q4-2005,PER,3,Thousands,10077.8
Hungary,Total population,2006-Q1,Q1-2006,PER,3,Thousands,10074.4
Hungary,Total population,2006-Q2,Q2-2006,PER,3,Thousands,10071.5
Hungary,Total population,2006-Q3,Q3-2006,PER,3,Thousands,10067.5
Hungary,Total population,2006-Q4,Q4-2006,PER,3,Thousands,10064.4
Hungary,Total population,2007-Q1,Q1-2007,PER,3,Thousands,10062.3
Hungary,Total population,2007-Q2,Q2-2007,PER,3,Thousands,10057.2
Hungary,Total population,2007-Q3,Q3-2007,PER,3,Thousands,10051.7
Hungary,Total population,2007-Q4,Q4-2007,PER,3,Thousands,10046.5
Hungary,Total population,2008-Q1,Q1-2008,PER,3,Thousands,10042.2
Hungary,Total population,2008-Q2,Q2-2008,PER,3,Thousands,10038.6
Hungary,Total population,2008-Q3,Q3-2008,PER,3,Thousands,10035.6
Hungary,Total population,2008-Q4,Q4-2008,PER,3,Thousands,10032
Hungary,Total population,2009-Q1,Q1-2009,PER,3,Thousands,10027.4
Hungary,Total population,2009-Q2,Q2-2009,PER,3,Thousands,10023.4
Hungary,Total population,2009-Q3,Q3-2009,PER,3,Thousands,10020.1
Hungary,Total population,2009-Q4,Q4-2009,PER,3,Thousands,10015.8
Hungary,Total population,2010-Q1,Q1-2010,PER,3,Thousands,10011.3
Hungary,Total population,2010-Q2,Q2-2010,PER,3,Thousands,10006
Hungary,Total population,2010-Q3,Q3-2010,PER,3,Thousands,9997.5
Hungary,Total population,2010-Q4,Q4-2010,PER,3,Thousands,9988.5
Hungary,Total population,2011-Q1,Q1-2011,PER,3,Thousands,9981.4
Hungary,Total population,2011-Q2,Q2-2011,PER,3,Thousands,9974.7
Hungary,Total population,2011-Q3,Q3-2011,PER,3,Thousands,9968.5
Hungary,Total population,2011-Q4,Q4-2011,PER,3,Thousands,9963.5
Hungary,Total population,2012-Q1,Q1-2012,PER,3,Thousands,9952.1
Hungary,Total population,2012-Q2,Q2-2012,PER,3,Thousands,9943.5
Hungary,Total population,2012-Q3,Q3-2012,PER,3,Thousands,9935.1
Hungary,Total population,2012-Q4,Q4-2012,PER,3,Thousands,9927.3
Hungary,Total population,2013-Q1,Q1-2013,PER,3,Thousands,9903.7
Hungary,Total population,2013-Q2,Q2-2013,PER,3,Thousands,9895.3
Hungary,Total population,2013-Q3,Q3-2013,PER,3,Thousands,9886.8
Hungary,Total population,2013-Q4,Q4-2013,PER,3,Thousands,9879.3
Hungary,Total population,2014-Q1,Q1-2014,PER,3,Thousands,9873.6
Hungary,Total population,2014-Q2,Q2-2014,PER,3,Thousands,9868.3
Hungary,Total population,2014-Q3,Q3-2014,PER,3,Thousands,9862.5
Hungary,Total population,2014-Q4,Q4-2014,PER,3,Thousands,9856.8
Hungary,Total population,2015-Q1,Q1-2015,PER,3,Thousands,9849.6
Hungary,Total population,2015-Q2,Q2-2015,PER,3,Thousands,9842.2
Hungary,Total population,2015-Q3,Q3-2015,PER,3,Thousands,9836.1
Hungary,Total population,2015-Q4,Q4-2015,PER,3,Thousands,9830.9
Hungary,Total population,2016-Q1,Q1-2016,PER,3,Thousands,9826
Hungary,Total population,2016-Q2,Q2-2016,PER,3,Thousands,9818.3
Hungary,Total population,2016-Q3,Q3-2016,PER,3,Thousands,9809.6
Hungary,Total population,2016-Q4,Q4-2016,PER,3,Thousands,9801.5
Hungary,Total population,2017-Q1,Q1-2017,PER,3,Thousands,9792.5
Hungary,Total population,2017-Q2,Q2-2017,PER,3,Thousands,9786.4
Hungary,Total population,2017-Q3,Q3-2017,PER,3,Thousands,9782
Hungary,Total population,2017-Q4,Q4-2017,PER,3,Thousands,9778.3
Hungary,Total population,2018-Q1,Q1-2018,PER,3,Thousands,9775.9
Hungary,Total population,2018-Q2,Q2-2018,PER,3,Thousands,9774.2
Hungary,Total population,2018-Q3,Q3-2018,PER,3,Thousands,9772.8
Hungary,Total population,2018-Q4,Q4-2018,PER,3,Thousands,9771.4
Hungary,Total population,2019-Q1,Q1-2019,PER,3,Thousands,9769.7
Hungary,Total population,2019-Q2,Q2-2019,PER,3,Thousands,9767.4
Hungary,Total population,2019-Q3,Q3-2019,PER,3,Thousands,9766.4
Hungary,Total population,2019-Q4,Q4-2019,PER,3,Thousands,9766.9
Hungary,Total population,2020-Q1,Q1-2020,PER,3,Thousands,9765.5
Hungary,Total population,2020-Q2,Q2-2020,PER,3,Thousands,9759.1
Hungary,Total population,2020-Q3,Q3-2020,PER,3,Thousands,9752
Hungary,Total population,2020-Q4,Q4-2020,PER,3,Thousands,9738.9
Hungary,Total population,2021-Q1,Q1-2021,PER,3,Thousands,9723.8
Hungary,Total population,2021-Q2,Q2-2021,PER,3,Thousands,9711.8
Hungary,Total population,2021-Q3,Q3-2021,PER,3,Thousands,9703.3
Hungary,Total population,2021-Q4,Q4-2021,PER,3,Thousands,9694.2
Hungary,Total population,2022-Q1,Q1-2022,PER,3,Thousands,9685.4
Hungary,Total population,2022-Q2,Q2-2022,PER,3,Thousands,9681.7
Hungary,Total population,2022-Q3,Q3-2022,PER,3,Thousands,9679.2
Hungary,Total population,2022-Q4,Q4-2022,PER,3,Thousands,9677
Hungary,Total population,2023-Q1,Q1-2023,PER,3,Thousands,9677.1
Latvia,Total population,2000-Q1,Q1-2000,PER,3,Thousands,2377.9
Latvia,Total population,2000-Q2,Q2-2000,PER,3,Thousands,2371.2
Latvia,Total population,2000-Q3,Q3-2000,PER,3,Thousands,2364.4
Latvia,Total population,2000-Q4,Q4-2000,PER,3,Thousands,2357
Latvia,Total population,2001-Q1,Q1-2001,PER,3,Thousands,2349.6
Latvia,Total population,2001-Q2,Q2-2001,PER,3,Thousands,2341.8
Latvia,Total population,2001-Q3,Q3-2001,PER,3,Thousands,2333.9
Latvia,Total population,2001-Q4,Q4-2001,PER,3,Thousands,2325.5
Latvia,Total population,2002-Q1,Q1-2002,PER,3,Thousands,2318.5
Latvia,Total population,2002-Q2,Q2-2002,PER,3,Thousands,2313.1
Latvia,Total population,2002-Q3,Q3-2002,PER,3,Thousands,2307.7
Latvia,Total population,2002-Q4,Q4-2002,PER,3,Thousands,2302.2
Latvia,Total population,2003-Q1,Q1-2003,PER,3,Thousands,2296.5
Latvia,Total population,2003-Q2,Q2-2003,PER,3,Thousands,2290.8
Latvia,Total population,2003-Q3,Q3-2003,PER,3,Thousands,2285.5
Latvia,Total population,2003-Q4,Q4-2003,PER,3,Thousands,2279.6
Latvia,Total population,2004-Q1,Q1-2004,PER,3,Thousands,2272.8
Latvia,Total population,2004-Q2,Q2-2004,PER,3,Thousands,2265.9
Latvia,Total population,2004-Q3,Q3-2004,PER,3,Thousands,2259.9
Latvia,Total population,2004-Q4,Q4-2004,PER,3,Thousands,2253.4
Latvia,Total population,2005-Q1,Q1-2005,PER,3,Thousands,2246.8
Latvia,Total population,2005-Q2,Q2-2005,PER,3,Thousands,2241.2
Latvia,Total population,2005-Q3,Q3-2005,PER,3,Thousands,2236.2
Latvia,Total population,2005-Q4,Q4-2005,PER,3,Thousands,2230.9
Latvia,Total population,2006-Q1,Q1-2006,PER,3,Thousands,2225.6
Latvia,Total population,2006-Q2,Q2-2006,PER,3,Thousands,2221.2
Latvia,Total population,2006-Q3,Q3-2006,PER,3,Thousands,2216.5
Latvia,Total population,2006-Q4,Q4-2006,PER,3,Thousands,2211.3
Latvia,Total population,2007-Q1,Q1-2007,PER,3,Thousands,2206.9
Latvia,Total population,2007-Q2,Q2-2007,PER,3,Thousands,2203.2
Latvia,Total population,2007-Q3,Q3-2007,PER,3,Thousands,2199.4
Latvia,Total population,2007-Q4,Q4-2007,PER,3,Thousands,2194.6
Latvia,Total population,2008-Q1,Q1-2008,PER,3,Thousands,2188.3
Latvia,Total population,2008-Q2,Q2-2008,PER,3,Thousands,2181.4
Latvia,Total population,2008-Q3,Q3-2008,PER,3,Thousands,2174.4
Latvia,Total population,2008-Q4,Q4-2008,PER,3,Thousands,2166.8
Latvia,Total population,2009-Q1,Q1-2009,PER,3,Thousands,2157.6
Latvia,Total population,2009-Q2,Q2-2009,PER,3,Thousands,2147.2
Latvia,Total population,2009-Q3,Q3-2009,PER,3,Thousands,2137
Latvia,Total population,2009-Q4,Q4-2009,PER,3,Thousands,2126.2
Latvia,Total population,2010-Q1,Q1-2010,PER,3,Thousands,2114.5
Latvia,Total population,2010-Q2,Q2-2010,PER,3,Thousands,2103.2
Latvia,Total population,2010-Q3,Q3-2010,PER,3,Thousands,2091.5
Latvia,Total population,2010-Q4,Q4-2010,PER,3,Thousands,2079.9
Latvia,Total population,2011-Q1,Q1-2011,PER,3,Thousands,2071.2
Latvia,Total population,2011-Q2,Q2-2011,PER,3,Thousands,2062.9
Latvia,Total population,2011-Q3,Q3-2011,PER,3,Thousands,2053.9
Latvia,Total population,2011-Q4,Q4-2011,PER,3,Thousands,2047.3
Latvia,Total population,2012-Q1,Q1-2012,PER,3,Thousands,2042.2
Latvia,Total population,2012-Q2,Q2-2012,PER,3,Thousands,2036.3
Latvia,Total population,2012-Q3,Q3-2012,PER,3,Thousands,2030.4
Latvia,Total population,2012-Q4,Q4-2012,PER,3,Thousands,2025.7
Latvia,Total population,2013-Q1,Q1-2013,PER,3,Thousands,2021
Latvia,Total population,2013-Q2,Q2-2013,PER,3,Thousands,2015.5
Latvia,Total population,2013-Q3,Q3-2013,PER,3,Thousands,2010.3
Latvia,Total population,2013-Q4,Q4-2013,PER,3,Thousands,2004.5
Latvia,Total population,2014-Q1,Q1-2014,PER,3,Thousands,2000
Latvia,Total population,2014-Q2,Q2-2014,PER,3,Thousands,1996.9
Latvia,Total population,2014-Q3,Q3-2014,PER,3,Thousands,1992.4
Latvia,Total population,2014-Q4,Q4-2014,PER,3,Thousands,1987.7
Latvia,Total population,2015-Q1,Q1-2015,PER,3,Thousands,1983.3
Latvia,Total population,2015-Q2,Q2-2015,PER,3,Thousands,1979.4
Latvia,Total population,2015-Q3,Q3-2015,PER,3,Thousands,1975.6
Latvia,Total population,2015-Q4,Q4-2015,PER,3,Thousands,1970.9
Latvia,Total population,2016-Q1,Q1-2016,PER,3,Thousands,1966.8
Latvia,Total population,2016-Q2,Q2-2016,PER,3,Thousands,1961.7
Latvia,Total population,2016-Q3,Q3-2016,PER,3,Thousands,1956.6
Latvia,Total population,2016-Q4,Q4-2016,PER,3,Thousands,1952.2
Latvia,Total population,2017-Q1,Q1-2017,PER,3,Thousands,1947.4
Latvia,Total population,2017-Q2,Q2-2017,PER,3,Thousands,1942.9
Latvia,Total population,2017-Q3,Q3-2017,PER,3,Thousands,1938.8
Latvia,Total population,2017-Q4,Q4-2017,PER,3,Thousands,1935.5
Latvia,Total population,2018-Q1,Q1-2018,PER,3,Thousands,1932
Latvia,Total population,2018-Q2,Q2-2018,PER,3,Thousands,1927.9
Latvia,Total population,2018-Q3,Q3-2018,PER,3,Thousands,1924.1
Latvia,Total population,2018-Q4,Q4-2018,PER,3,Thousands,1921
Latvia,Total population,2019-Q1,Q1-2019,PER,3,Thousands,1918.2
Latvia,Total population,2019-Q2,Q2-2019,PER,3,Thousands,1914.9
Latvia,Total population,2019-Q3,Q3-2019,PER,3,Thousands,1911.2
Latvia,Total population,2019-Q4,Q4-2019,PER,3,Thousands,1908.4
Latvia,Total population,2020-Q1,Q1-2020,PER,3,Thousands,1906.1
Latvia,Total population,2020-Q2,Q2-2020,PER,3,Thousands,1902.9
Latvia,Total population,2020-Q3,Q3-2020,PER,3,Thousands,1899.2
Latvia,Total population,2020-Q4,Q4-2020,PER,3,Thousands,1895.2
Latvia,Total population,2021-Q1,Q1-2021,PER,3,Thousands,1890.8
Latvia,Total population,2021-Q2,Q2-2021,PER,3,Thousands,1886.7
Latvia,Total population,2021-Q3,Q3-2021,PER,3,Thousands,1883
Latvia,Total population,2021-Q4,Q4-2021,PER,3,Thousands,1878.4
Latvia,Total population,2022-Q1,Q1-2022,PER,3,Thousands,1873.1
Latvia,Total population,2022-Q2,Q2-2022,PER,3,Thousands,1883.5
Latvia,Total population,2022-Q3,Q3-2022,PER,3,Thousands,1895.6
Latvia,Total population,2022-Q4,Q4-2022,PER,3,Thousands,1892.8
Latvia,Total population,2023-Q1,Q1-2023,PER,3,Thousands,1888.4
Lithuania,Total population,2000-Q1,Q1-2000,PER,3,Thousands,3499.5
Lithuania,Total population,2000-Q2,Q2-2000,PER,3,Thousands,3499.5
Lithuania,Total population,2000-Q3,Q3-2000,PER,3,Thousands,3499.5
Lithuania,Total population,2000-Q4,Q4-2000,PER,3,Thousands,3499.5
Lithuania,Total population,2001-Q1,Q1-2001,PER,3,Thousands,3470.8
Lithuania,Total population,2001-Q2,Q2-2001,PER,3,Thousands,3470.8
Lithuania,Total population,2001-Q3,Q3-2001,PER,3,Thousands,3470.8
Lithuania,Total population,2001-Q4,Q4-2001,PER,3,Thousands,3470.8
Lithuania,Total population,2002-Q1,Q1-2002,PER,3,Thousands,3443.1
Lithuania,Total population,2002-Q2,Q2-2002,PER,3,Thousands,3443.1
Lithuania,Total population,2002-Q3,Q3-2002,PER,3,Thousands,3443.1
Lithuania,Total population,2002-Q4,Q4-2002,PER,3,Thousands,3443.1
Lithuania,Total population,2003-Q1,Q1-2003,PER,3,Thousands,3415.2
Lithuania,Total population,2003-Q2,Q2-2003,PER,3,Thousands,3415.2
Lithuania,Total population,2003-Q3,Q3-2003,PER,3,Thousands,3415.2
Lithuania,Total population,2003-Q4,Q4-2003,PER,3,Thousands,3415.2
Lithuania,Total population,2004-Q1,Q1-2004,PER,3,Thousands,3377.1
Lithuania,Total population,2004-Q2,Q2-2004,PER,3,Thousands,3377.1
Lithuania,Total population,2004-Q3,Q3-2004,PER,3,Thousands,3377.1
Lithuania,Total population,2004-Q4,Q4-2004,PER,3,Thousands,3377.1
Lithuania,Total population,2005-Q1,Q1-2005,PER,3,Thousands,3322.5
Lithuania,Total population,2005-Q2,Q2-2005,PER,3,Thousands,3322.5
Lithuania,Total population,2005-Q3,Q3-2005,PER,3,Thousands,3322.5
Lithuania,Total population,2005-Q4,Q4-2005,PER,3,Thousands,3322.5
Lithuania,Total population,2006-Q1,Q1-2006,PER,3,Thousands,3269.9
Lithuania,Total population,2006-Q2,Q2-2006,PER,3,Thousands,3269.9
Lithuania,Total population,2006-Q3,Q3-2006,PER,3,Thousands,3269.9
Lithuania,Total population,2006-Q4,Q4-2006,PER,3,Thousands,3269.9
Lithuania,Total population,2007-Q1,Q1-2007,PER,3,Thousands,3231.3
Lithuania,Total population,2007-Q2,Q2-2007,PER,3,Thousands,3231.3
Lithuania,Total population,2007-Q3,Q3-2007,PER,3,Thousands,3231.3
Lithuania,Total population,2007-Q4,Q4-2007,PER,3,Thousands,3231.3
Lithuania,Total population,2008-Q1,Q1-2008,PER,3,Thousands,3198.2
Lithuania,Total population,2008-Q2,Q2-2008,PER,3,Thousands,3198.2
Lithuania,Total population,2008-Q3,Q3-2008,PER,3,Thousands,3198.2
Lithuania,Total population,2008-Q4,Q4-2008,PER,3,Thousands,3198.2
Lithuania,Total population,2009-Q1,Q1-2009,PER,3,Thousands,3162.9
Lithuania,Total population,2009-Q2,Q2-2009,PER,3,Thousands,3162.9
Lithuania,Total population,2009-Q3,Q3-2009,PER,3,Thousands,3162.9
Lithuania,Total population,2009-Q4,Q4-2009,PER,3,Thousands,3162.9
Lithuania,Total population,2010-Q1,Q1-2010,PER,3,Thousands,3097.3
Lithuania,Total population,2010-Q2,Q2-2010,PER,3,Thousands,3097.3
Lithuania,Total population,2010-Q3,Q3-2010,PER,3,Thousands,3097.3
Lithuania,Total population,2010-Q4,Q4-2010,PER,3,Thousands,3097.3
Lithuania,Total population,2011-Q1,Q1-2011,PER,3,Thousands,3028.1
Lithuania,Total population,2011-Q2,Q2-2011,PER,3,Thousands,3028.1
Lithuania,Total population,2011-Q3,Q3-2011,PER,3,Thousands,3028.1
Lithuania,Total population,2011-Q4,Q4-2011,PER,3,Thousands,3028.1
Lithuania,Total population,2012-Q1,Q1-2012,PER,3,Thousands,2987.8
Lithuania,Total population,2012-Q2,Q2-2012,PER,3,Thousands,2987.8
Lithuania,Total population,2012-Q3,Q3-2012,PER,3,Thousands,2987.8
Lithuania,Total population,2012-Q4,Q4-2012,PER,3,Thousands,2987.8
Lithuania,Total population,2013-Q1,Q1-2013,PER,3,Thousands,2957.7
Lithuania,Total population,2013-Q2,Q2-2013,PER,3,Thousands,2957.7
Lithuania,Total population,2013-Q3,Q3-2013,PER,3,Thousands,2957.7
Lithuania,Total population,2013-Q4,Q4-2013,PER,3,Thousands,2957.7
Lithuania,Total population,2014-Q1,Q1-2014,PER,3,Thousands,2932.4
Lithuania,Total population,2014-Q2,Q2-2014,PER,3,Thousands,2932.4
Lithuania,Total population,2014-Q3,Q3-2014,PER,3,Thousands,2932.4
Lithuania,Total population,2014-Q4,Q4-2014,PER,3,Thousands,2932.4
Lithuania,Total population,2015-Q1,Q1-2015,PER,3,Thousands,2904.9
Lithuania,Total population,2015-Q2,Q2-2015,PER,3,Thousands,2904.9
Lithuania,Total population,2015-Q3,Q3-2015,PER,3,Thousands,2904.9
Lithuania,Total population,2015-Q4,Q4-2015,PER,3,Thousands,2904.9
Lithuania,Total population,2016-Q1,Q1-2016,PER,3,Thousands,2868.2
Lithuania,Total population,2016-Q2,Q2-2016,PER,3,Thousands,2868.2
Lithuania,Total population,2016-Q3,Q3-2016,PER,3,Thousands,2868.2
Lithuania,Total population,2016-Q4,Q4-2016,PER,3,Thousands,2868.2
Lithuania,Total population,2017-Q1,Q1-2017,PER,3,Thousands,2828.4
Lithuania,Total population,2017-Q2,Q2-2017,PER,3,Thousands,2828.4
Lithuania,Total population,2017-Q3,Q3-2017,PER,3,Thousands,2828.4
Lithuania,Total population,2017-Q4,Q4-2017,PER,3,Thousands,2828.4
Lithuania,Total population,2018-Q1,Q1-2018,PER,3,Thousands,2801.5
Lithuania,Total population,2018-Q2,Q2-2018,PER,3,Thousands,2801.5
Lithuania,Total population,2018-Q3,Q3-2018,PER,3,Thousands,2801.5
Lithuania,Total population,2018-Q4,Q4-2018,PER,3,Thousands,2801.5
Lithuania,Total population,2019-Q1,Q1-2019,PER,3,Thousands,2794.1
Lithuania,Total population,2019-Q2,Q2-2019,PER,3,Thousands,2794.1
Lithuania,Total population,2019-Q3,Q3-2019,PER,3,Thousands,2794.1
Lithuania,Total population,2019-Q4,Q4-2019,PER,3,Thousands,2794.1
Lithuania,Total population,2020-Q1,Q1-2020,PER,3,Thousands,2794.9
Lithuania,Total population,2020-Q2,Q2-2020,PER,3,Thousands,2794.9
Lithuania,Total population,2020-Q3,Q3-2020,PER,3,Thousands,2794.9
Lithuania,Total population,2020-Q4,Q4-2020,PER,3,Thousands,2794.9
Lithuania,Total population,2021-Q1,Q1-2021,PER,3,Thousands,2808.4
Lithuania,Total population,2021-Q2,Q2-2021,PER,3,Thousands,2808.4
Lithuania,Total population,2021-Q3,Q3-2021,PER,3,Thousands,2808.4
Lithuania,Total population,2021-Q4,Q4-2021,PER,3,Thousands,2808.4
Lithuania,Total population,2022-Q1,Q1-2022,PER,3,Thousands,2833
Lithuania,Total population,2022-Q2,Q2-2022,PER,3,Thousands,2833
Lithuania,Total population,2022-Q3,Q3-2022,PER,3,Thousands,2833
Lithuania,Total population,2022-Q4,Q4-2022,PER,3,Thousands,2833
Greece,Total population,2000-Q1,Q1-2000,PER,3,Thousands,10783.3
Greece,Total population,2000-Q2,Q2-2000,PER,3,Thousands,10798.1
Greece,Total population,2000-Q3,Q3-2000,PER,3,Thousands,10813.3
Greece,Total population,2000-Q4,Q4-2000,PER,3,Thousands,10828.4
Greece,Total population,2001-Q1,Q1-2001,PER,3,Thousands,10842.6
Greece,Total population,2001-Q2,Q2-2001,PER,3,Thousands,10855.5
Greece,Total population,2001-Q3,Q3-2001,PER,3,Thousands,10868.7
Greece,Total population,2001-Q4,Q4-2001,PER,3,Thousands,10881.7
Greece,Total population,2002-Q1,Q1-2002,PER,3,Thousands,10891.8
Greece,Total population,2002-Q2,Q2-2002,PER,3,Thousands,10898.5
Greece,Total population,2002-Q3,Q3-2002,PER,3,Thousands,10905.4
Greece,Total population,2002-Q4,Q4-2002,PER,3,Thousands,10912.3
