,country,series,log,diff_level1,diff_level2,regression,stationary,p_value
471,belgium,pop,0,0,2,c,0,0.12705614139582333
472,belgium,pop,0,0,2,ct,0,0.37503360322834584
473,belgium,pop,0,0,2,ctt,0,0.41744510642630206
474,belgium,pop,0,0,2,n,0,0.44380733565293884
475,belgium,pop,0,0,12,c,0,0.21040286427768928
476,belgium,pop,0,0,12,ct,0,0.5104361702135697
477,belgium,pop,0,0,12,ctt,0,0.4212605020509177
478,belgium,pop,0,0,12,n,0,0.4923726761019026
479,belgium,pop,0,0,24,c,0,0.208302664362645
480,belgium,pop,0,0,24,ct,0,0.5056724240691747
481,belgium,pop,0,0,24,ctt,0,0.5019476720609072
482,belgium,pop,0,0,24,n,0,0.5050199708546914
483,belgium,pop,0,1,0,c,1,0.03286004267855555
484,belgium,pop,0,1,1,c,1,6.004037506224909e-29
485,belgium,pop,0,1,2,c,1,1.6979121829724638e-10
486,belgium,pop,0,1,12,c,1,0.00835066711489388
487,belgium,pop,0,1,24,c,1,0.01213449908584794
488,belgium,pop,0,2,0,c,0,0.12705614139582333
489,belgium,pop,0,2,0,ct,0,0.37503360322834584
490,belgium,pop,0,2,0,ctt,0,0.41744510642630206
491,belgium,pop,0,2,0,n,0,0.44380733565293884
492,belgium,pop,0,2,1,c,1,1.6979121829724638e-10
493,belgium,pop,0,2,2,c,1,3.766005457995498e-05
494,belgium,pop,0,2,12,c,1,0.010630618061030047
495,belgium,pop,0,2,24,c,0,0.0731590890537245
496,belgium,pop,0,2,24,ct,0,0.2297415815705312
497,belgium,pop,0,2,24,ctt,0,0.41132869095454533
498,belgium,pop,0,2,24,n,1,0.006658165932894871
499,belgium,pop,0,12,0,c,0,0.21040286427768928
500,belgium,pop,0,12,0,ct,0,0.5104361702135697
501,belgium,pop,0,12,0,ctt,0,0.4212605020509177
502,belgium,pop,0,12,0,n,0,0.4923726761019026
503,belgium,pop,0,12,1,c,1,0.00835066711489388
504,belgium,pop,0,12,2,c,1,0.010630618061030047
505,belgium,pop,0,12,12,c,1,0.009037506072979515
506,belgium,pop,0,12,24,c,1,0.0068540727789303925
507,belgium,pop,0,24,0,c,0,0.208302664362645
508,belgium,pop,0,24,0,ct,0,0.5056724240691747
509,belgium,pop,0,24,0,ctt,0,0.5019476720609072
510,belgium,pop,0,24,0,n,0,0.5050199708546914
511,belgium,pop,0,24,1,c,1,0.01213449908584794
512,belgium,pop,0,24,2,c,0,0.0731590890537245
513,belgium,pop,0,24,2,ct,0,0.2297415815705312
514,belgium,pop,0,24,2,ctt,0,0.41132869095454533
515,belgium,pop,0,24,2,n,1,0.006658165932894871
516,belgium,pop,0,24,12,c,1,0.0068540727789303925
517,belgium,pop,0,24,24,c,1,0.045190493180655954
518,belgium,pop,1,0,0,c,0,0.881791771793054
519,belgium,pop,1,0,0,ct,0,0.7240874231792043
520,belgium,pop,1,0,0,ctt,0,0.8028967005786212
521,belgium,pop,1,0,0,n,0,0.9995955083959372
522,belgium,pop,1,0,1,c,1,0.03460968736423453
523,belgium,pop,1,0,2,c,0,0.1373210140358967
524,belgium,pop,1,0,2,ct,0,0.3810302999624754
525,belgium,pop,1,0,2,ctt,0,0.4305542642826041
526,belgium,pop,1,0,2,n,0,0.43374498041772985
527,belgium,pop,1,0,12,c,0,0.23024794760214734
528,belgium,pop,1,0,12,ct,0,0.5229883819492546
529,belgium,pop,1,0,12,ctt,0,0.44321487786812547
530,belgium,pop,1,0,12,n,0,0.47502274955271934
531,belgium,pop,1,0,24,c,0,0.22989154765598696
532,belgium,pop,1,0,24,ct,0,0.5178439569412231
533,belgium,pop,1,0,24,ctt,0,0.527468213200155
534,belgium,pop,1,0,24,n,0,0.48776987097115826
535,belgium,pop,1,1,0,c,1,0.03460968736423453
536,belgium,pop,1,1,1,c,1,6.32047508014019e-29
537,belgium,pop,1,1,2,c,1,1.5657694037759172e-10
538,belgium,pop,1,1,12,c,1,0.008266557594831189
539,belgium,pop,1,1,24,c,1,0.011761399502742116
540,belgium,pop,1,2,0,c,0,0.1373210140358967
541,belgium,pop,1,2,0,ct,0,0.3810302999624754
542,belgium,pop,1,2,0,ctt,0,0.4305542642826041
543,belgium,pop,1,2,0,n,0,0.43374498041772985
544,belgium,pop,1,2,1,c,1,1.5657694037759172e-10
545,belgium,pop,1,2,2,c,1,3.697552709550229e-05
546,belgium,pop,1,2,12,c,1,0.010626536397650108
547,belgium,pop,1,2,24,c,0,0.07381656255961339
548,belgium,pop,1,2,24,ct,0,0.23041871053312007
549,belgium,pop,1,2,24,ctt,0,0.40829503887716767
550,belgium,pop,1,2,24,n,1,0.006653892755944195
551,belgium,pop,1,12,0,c,0,0.23024794760214734
552,belgium,pop,1,12,0,ct,0,0.5229883819492546
553,belgium,pop,1,12,0,ctt,0,0.44321487786812547
554,belgium,pop,1,12,0,n,0,0.47502274955271934
555,belgium,pop,1,12,1,c,1,0.008266557594831189
556,belgium,pop,1,12,2,c,1,0.010626536397650108
557,belgium,pop,1,12,12,c,1,0.009530637088879334
558,belgium,pop,1,12,24,c,1,0.007549645784617404
559,belgium,pop,1,24,0,c,0,0.22989154765598696
560,belgium,pop,1,24,0,ct,0,0.5178439569412231
561,belgium,pop,1,24,0,ctt,0,0.527468213200155
562,belgium,pop,1,24,0,n,0,0.48776987097115826
563,belgium,pop,1,24,1,c,1,0.011761399502742116
564,belgium,pop,1,24,2,c,0,0.07381656255961339
565,belgium,pop,1,24,2,ct,0,0.23041871053312007
566,belgium,pop,1,24,2,ctt,0,0.40829503887716767
567,belgium,pop,1,24,2,n,1,0.006653892755944195
568,belgium,pop,1,24,12,c,1,0.007549645784617404
569,belgium,pop,1,24,24,c,1,0.04859559100557842
570,belgium,co2_cap,0,0,0,c,0,0.7750658188099937
571,belgium,co2_cap,0,0,0,ct,1,0.0031302035412450534
572,belgium,co2_cap,0,0,1,c,1,4.4476085888443784e-10
573,belgium,co2_cap,0,0,2,c,1,1.4771814701377158e-15
574,belgium,co2_cap,0,0,12,c,1,1.9805132165463244e-08
575,belgium,co2_cap,0,0,24,c,1,5.08201902676518e-19
576,belgium,co2_cap,0,1,0,c,1,4.4476085888443784e-10
577,belgium,co2_cap,0,1,1,c,1,1.4881348777873046e-19
578,belgium,co2_cap,0,1,2,c,1,7.874280688182089e-21
579,belgium,co2_cap,0,1,12,c,1,2.938783907000723e-10
580,belgium,co2_cap,0,1,24,c,1,8.305371413735519e-10
581,belgium,co2_cap,0,2,0,c,1,1.4771814701377158e-15
582,belgium,co2_cap,0,2,1,c,1,7.874280688182089e-21
583,belgium,co2_cap,0,2,2,c,1,8.119818466259279e-11
584,belgium,co2_cap,0,2,12,c,1,2.3549065295308046e-11
585,belgium,co2_cap,0,2,24,c,1,1.7233334406485947e-10
586,belgium,co2_cap,0,12,0,c,1,1.9805132165463244e-08
587,belgium,co2_cap,0,12,1,c,1,2.938783907000723e-10
588,belgium,co2_cap,0,12,2,c,1,2.3549065295308046e-11
589,belgium,co2_cap,0,12,12,c,1,9.992532615803008e-08
590,belgium,co2_cap,0,12,24,c,1,0.0006280082521019111
591,belgium,co2_cap,0,24,0,c,1,5.08201902676518e-19
592,belgium,co2_cap,0,24,1,c,1,8.305371413735519e-10
593,belgium,co2_cap,0,24,2,c,1,1.7233334406485947e-10
594,belgium,co2_cap,0,24,12,c,1,0.0006280082521019111
595,belgium,co2_cap,0,24,24,c,1,9.283898804790373e-18
596,belgium,co2_cap,1,0,0,c,0,0.7923831385380224
597,belgium,co2_cap,1,0,0,ct,1,0.0012387647831603665
598,belgium,co2_cap,1,0,1,c,1,7.372854662473807e-09
599,belgium,co2_cap,1,0,2,c,1,1.0355293634000399e-06
600,belgium,co2_cap,1,0,12,c,1,2.8783862747687623e-08
601,belgium,co2_cap,1,0,24,c,1,8.145532619882897e-19
602,belgium,co2_cap,1,1,0,c,1,7.372854662473807e-09
603,belgium,co2_cap,1,1,1,c,1,3.7523476371024905e-19
604,belgium,co2_cap,1,1,2,c,1,1.5772795158536286e-20
605,belgium,co2_cap,1,1,12,c,1,1.764944723645992e-10
606,belgium,co2_cap,1,1,24,c,1,1.1389788891480806e-09
607,belgium,co2_cap,1,2,0,c,1,1.0355293634000399e-06
608,belgium,co2_cap,1,2,1,c,1,1.5772795158539006e-20
609,belgium,co2_cap,1,2,2,c,1,5.493480393000618e-10
610,belgium,co2_cap,1,2,12,c,1,1.046770551401578e-11
611,belgium,co2_cap,1,2,24,c,1,4.945566880559985e-07
612,belgium,co2_cap,1,12,0,c,1,2.8783862747687623e-08
613,belgium,co2_cap,1,12,1,c,1,1.7649447236460746e-10
614,belgium,co2_cap,1,12,2,c,1,1.0467705514015439e-11
615,belgium,co2_cap,1,12,12,c,1,9.426967630920245e-07
616,belgium,co2_cap,1,12,24,c,1,0.0005455599949470955
617,belgium,co2_cap,1,24,0,c,1,8.145532619882897e-19
618,belgium,co2_cap,1,24,1,c,1,1.1389788891483795e-09
619,belgium,co2_cap,1,24,2,c,1,4.945566880559957e-07
620,belgium,co2_cap,1,24,12,c,1,0.0005455599949471064
621,belgium,co2_cap,1,24,24,c,1,2.0391153980883997e-17
622,belgium,gdp_cap,0,0,0,c,0,0.9990467946530709
623,belgium,gdp_cap,0,0,0,ct,0,1.0
624,belgium,gdp_cap,0,0,0,ctt,0,0.9983326766418877
625,belgium,gdp_cap,0,0,0,n,0,0.9999964716133175
626,belgium,gdp_cap,0,0,1,c,0,0.4814363672473094
627,belgium,gdp_cap,0,0,1,ct,0,0.3112042971898297
628,belgium,gdp_cap,0,0,1,ctt,0,0.1347392811425553
629,belgium,gdp_cap,0,0,1,n,0,0.7198757251439631
630,belgium,gdp_cap,0,0,2,c,0,0.49555440646883847
631,belgium,gdp_cap,0,0,2,ct,0,0.32377315921884864
632,belgium,gdp_cap,0,0,2,ctt,0,0.1489837153425828
633,belgium,gdp_cap,0,0,2,n,0,0.7212554819615318
634,belgium,gdp_cap,0,0,12,c,0,0.45759573749626264
635,belgium,gdp_cap,0,0,12,ct,0,0.17424186901418998
636,belgium,gdp_cap,0,0,12,ctt,0,0.06580124576077521
637,belgium,gdp_cap,0,0,12,n,0,0.7246399697420292
638,belgium,gdp_cap,0,0,24,c,0,0.5315010533967887
639,belgium,gdp_cap,0,0,24,ct,0,0.2361839770158889
640,belgium,gdp_cap,0,0,24,ctt,0,0.08632371665305777
641,belgium,gdp_cap,0,0,24,n,0,0.7754368078414109
642,belgium,gdp_cap,0,1,0,c,0,0.4814363672473094
643,belgium,gdp_cap,0,1,0,ct,0,0.3112042971898297
644,belgium,gdp_cap,0,1,0,ctt,0,0.1347392811425553
645,belgium,gdp_cap,0,1,0,n,0,0.7198757251439631
646,belgium,gdp_cap,0,1,1,c,1,1.8736110244630433e-08
647,belgium,gdp_cap,0,1,2,c,1,7.793197173831326e-09
648,belgium,gdp_cap,0,1,12,c,1,0.005071692769596067
649,belgium,gdp_cap,0,1,24,c,1,0.009181328699840808
650,belgium,gdp_cap,0,2,0,c,0,0.49555440646883847
651,belgium,gdp_cap,0,2,0,ct,0,0.32377315921884864
652,belgium,gdp_cap,0,2,0,ctt,0,0.1489837153425828
653,belgium,gdp_cap,0,2,0,n,0,0.7212554819615318
654,belgium,gdp_cap,0,2,1,c,1,7.793197173831326e-09
655,belgium,gdp_cap,0,2,2,c,1,2.397365046003062e-08
656,belgium,gdp_cap,0,2,12,c,1,0.0011917208729594288
657,belgium,gdp_cap,0,2,24,c,1,0.006166929644383302
658,belgium,gdp_cap,0,12,0,c,0,0.45759573749626264
659,belgium,gdp_cap,0,12,0,ct,0,0.17424186901418998
660,belgium,gdp_cap,0,12,0,ctt,0,0.06580124576077521
661,belgium,gdp_cap,0,12,0,n,0,0.7246399697420292
662,belgium,gdp_cap,0,12,1,c,1,0.005071692769596067
663,belgium,gdp_cap,0,12,2,c,1,0.0011917208729594288
664,belgium,gdp_cap,0,12,12,c,1,0.0002036262119465022
665,belgium,gdp_cap,0,12,24,c,1,0.0007459495732309987
666,belgium,gdp_cap,0,24,0,c,0,0.5315010533967887
667,belgium,gdp_cap,0,24,0,ct,0,0.2361839770158889
668,belgium,gdp_cap,0,24,0,ctt,0,0.08632371665305777
669,belgium,gdp_cap,0,24,0,n,0,0.7754368078414109
670,belgium,gdp_cap,0,24,1,c,1,0.009181328699840808
671,belgium,gdp_cap,0,24,2,c,1,0.006166929644383302
672,belgium,gdp_cap,0,24,12,c,1,0.0007459495732309987
673,belgium,gdp_cap,0,24,24,c,1,0.005628509904549868
674,belgium,gdp_cap,1,0,0,c,0,0.991823016488249
675,belgium,gdp_cap,1,0,0,ct,0,0.7956770702514626
676,belgium,gdp_cap,1,0,0,ctt,0,0.973366340309934
677,belgium,gdp_cap,1,0,0,n,0,0.9999875120211394
678,belgium,gdp_cap,1,0,1,c,1,0.04257508009530966
679,belgium,gdp_cap,1,0,2,c,1,0.0472259670605448
680,belgium,gdp_cap,1,0,12,c,1,0.008511705273878253
681,belgium,gdp_cap,1,0,24,c,1,0.015795366717272524
682,belgium,gdp_cap,1,1,0,c,1,0.04257508009530966
683,belgium,gdp_cap,1,1,1,c,1,3.515286298733071e-09
684,belgium,gdp_cap,1,1,2,c,1,1.2797481043839477e-09
685,belgium,gdp_cap,1,1,12,c,1,0.007104605831884528
686,belgium,gdp_cap,1,1,24,c,1,0.006117716657219004
687,belgium,gdp_cap,1,2,0,c,1,0.0472259670605448
688,belgium,gdp_cap,1,2,1,c,1,1.2797481043839477e-09
689,belgium,gdp_cap,1,2,2,c,1,6.8224458489710895e-09
690,belgium,gdp_cap,1,2,12,c,1,0.001032715419544446
691,belgium,gdp_cap,1,2,24,c,1,0.005299978062363712
692,belgium,gdp_cap,1,12,0,c,1,0.008511705273878253
693,belgium,gdp_cap,1,12,1,c,1,0.007104605831884528
694,belgium,gdp_cap,1,12,2,c,1,0.001032715419544446
695,belgium,gdp_cap,1,12,12,c,1,8.512611115706468e-05
696,belgium,gdp_cap,1,12,24,c,1,0.00015974905154860774
697,belgium,gdp_cap,1,24,0,c,1,0.015795366717272524
698,belgium,gdp_cap,1,24,1,c,1,0.006117716657219004
699,belgium,gdp_cap,1,24,2,c,1,0.005299978062363712
700,belgium,gdp_cap,1,24,12,c,1,0.00015974905154860774
701,belgium,gdp_cap,1,24,24,c,1,0.0033101048674629087
702,bulgaria,co2,0,0,0,c,1,0.0007340553389124652
703,bulgaria,co2,0,0,1,c,1,0.005658267305179698
704,bulgaria,co2,0,0,2,c,1,0.005681363464972541
705,bulgaria,co2,0,0,12,c,1,0.003800523007934464
706,bulgaria,co2,0,0,24,c,1,0.001335737532904709
707,bulgaria,co2,0,1,0,c,1,0.005658267305179698
708,bulgaria,co2,0,1,1,c,1,1.260810865083693e-23
709,bulgaria,co2,0,1,2,c,1,7.834583120147109e-24
710,bulgaria,co2,0,1,12,c,1,7.691515774435269e-08
711,bulgaria,co2,0,1,24,c,1,3.470194663770234e-24
712,bulgaria,co2,0,2,0,c,1,0.005681363464972541
713,bulgaria,co2,0,2,1,c,1,7.834583120147109e-24
714,bulgaria,co2,0,2,2,c,1,9.622620712334081e-09
715,bulgaria,co2,0,2,12,c,1,4.202175338345837e-07
716,bulgaria,co2,0,2,24,c,1,0.0002291348449607579
717,bulgaria,co2,0,12,0,c,1,0.003800523007934464
718,bulgaria,co2,0,12,1,c,1,7.691515774435269e-08
719,bulgaria,co2,0,12,2,c,1,4.202175338345837e-07
720,bulgaria,co2,0,12,12,c,1,0.0027876705237386223
721,bulgaria,co2,0,12,24,c,1,0.0004789855408728176
722,bulgaria,co2,0,24,0,c,1,0.001335737532904709
723,bulgaria,co2,0,24,1,c,1,3.470194663770234e-24
724,bulgaria,co2,0,24,2,c,1,0.0002291348449607579
725,bulgaria,co2,0,24,12,c,1,0.0004789855408728176
726,bulgaria,co2,0,24,24,c,1,0.0003567926786757606
727,bulgaria,co2,1,0,0,c,1,0.00044781215402988543
728,bulgaria,co2,1,0,1,c,1,0.001666138593046629
729,bulgaria,co2,1,0,2,c,1,0.0003386088504608392
730,bulgaria,co2,1,0,12,c,1,0.006937756187774093
731,bulgaria,co2,1,0,24,c,1,0.0010100138062010544
732,bulgaria,co2,1,1,0,c,1,0.001666138593046629
733,bulgaria,co2,1,1,1,c,1,4.644333052649833e-23
734,bulgaria,co2,1,1,2,c,1,2.9371482510531915e-23
735,bulgaria,co2,1,1,12,c,1,9.938000783722677e-09
736,bulgaria,co2,1,1,24,c,1,5.244966432991221e-24
737,bulgaria,co2,1,2,0,c,1,0.0003386088504608392
738,bulgaria,co2,1,2,1,c,1,2.9371482510531915e-23
739,bulgaria,co2,1,2,2,c,1,3.041740490288531e-08
740,bulgaria,co2,1,2,12,c,1,6.901616292819098e-08
741,bulgaria,co2,1,2,24,c,1,9.720931358146973e-05
742,bulgaria,co2,1,12,0,c,1,0.006937756187774093
743,bulgaria,co2,1,12,1,c,1,9.938000783722677e-09
744,bulgaria,co2,1,12,2,c,1,6.901616292819098e-08
745,bulgaria,co2,1,12,12,c,1,0.005793318000758887
746,bulgaria,co2,1,12,24,c,1,0.0016476307707043386
747,bulgaria,co2,1,24,0,c,1,0.0010100138062010544
748,bulgaria,co2,1,24,1,c,1,5.244966432991221e-24
749,bulgaria,co2,1,24,2,c,1,9.720931358146973e-05
750,bulgaria,co2,1,24,12,c,1,0.0016476307707043386
751,bulgaria,co2,1,24,24,c,1,0.0014064307994688316
752,bulgaria,gdp,0,0,0,c,0,0.9972593631514317
753,bulgaria,gdp,0,0,0,ct,0,0.9850816784240655
754,bulgaria,gdp,0,0,0,ctt,0,0.9969782810056351
755,bulgaria,gdp,0,0,0,n,0,0.9997435878506213
756,bulgaria,gdp,0,0,1,c,0,0.08566989030317712
757,bulgaria,gdp,0,0,1,ct,0,0.131470875169583
758,bulgaria,gdp,0,0,1,ctt,0,0.10444702882704726
759,bulgaria,gdp,0,0,1,n,0,0.36572376865827694
760,bulgaria,gdp,0,0,2,c,0,0.08123836752044455
761,bulgaria,gdp,0,0,2,ct,0,0.11498983621763403
762,bulgaria,gdp,0,0,2,ctt,0,0.06449750991195653
763,bulgaria,gdp,0,0,2,n,0,0.4409155238209919
764,bulgaria,gdp,0,0,12,c,0,0.8740818207353303
765,bulgaria,gdp,0,0,12,ct,0,0.9485442112619737
766,bulgaria,gdp,0,0,12,ctt,0,0.8892468616269256
767,bulgaria,gdp,0,0,12,n,0,0.860863494493254
768,bulgaria,gdp,0,0,24,c,0,0.9419155510644723
769,bulgaria,gdp,0,0,24,ct,0,0.984411164388858
770,bulgaria,gdp,0,0,24,ctt,0,0.9030927378906604
771,bulgaria,gdp,0,0,24,n,0,0.9258161275706553
772,bulgaria,gdp,0,1,0,c,0,0.08566989030317712
773,bulgaria,gdp,0,1,0,ct,0,0.131470875169583
774,bulgaria,gdp,0,1,0,ctt,0,0.10444702882704726
775,bulgaria,gdp,0,1,0,n,0,0.36572376865827694
776,bulgaria,gdp,0,1,1,c,1,2.9174339393817846e-06
777,bulgaria,gdp,0,1,2,c,1,0.001028844639876996
778,bulgaria,gdp,0,1,12,c,1,0.0008157513161604097
779,bulgaria,gdp,0,1,24,c,1,9.744019457467246e-05
780,bulgaria,gdp,0,2,0,c,0,0.08123836752044455
781,bulgaria,gdp,0,2,0,ct,0,0.11498983621763403
782,bulgaria,gdp,0,2,0,ctt,0,0.06449750991195653
783,bulgaria,gdp,0,2,0,n,0,0.4409155238209919
784,bulgaria,gdp,0,2,1,c,1,0.001028844639876996
785,bulgaria,gdp,0,2,2,c,1,9.586268776321358e-07
786,bulgaria,gdp,0,2,12,c,1,0.00015884362326679322
787,bulgaria,gdp,0,2,24,c,1,0.00024891805297128176
788,bulgaria,gdp,0,12,0,c,0,0.8740818207353303
789,bulgaria,gdp,0,12,0,ct,0,0.9485442112619737
790,bulgaria,gdp,0,12,0,ctt,0,0.8892468616269256
791,bulgaria,gdp,0,12,0,n,0,0.860863494493254
792,bulgaria,gdp,0,12,1,c,1,0.0008157513161604097
793,bulgaria,gdp,0,12,2,c,1,0.00015884362326679322
794,bulgaria,gdp,0,12,12,c,0,0.09114957378747196
795,bulgaria,gdp,0,12,12,ct,0,0.23530544185042018
796,bulgaria,gdp,0,12,12,ctt,1,0.03675476125846872
797,bulgaria,gdp,0,12,24,c,1,0.005157813407214784
798,bulgaria,gdp,0,24,0,c,0,0.9419155510644723
799,bulgaria,gdp,0,24,0,ct,0,0.984411164388858
800,bulgaria,gdp,0,24,0,ctt,0,0.9030927378906604
801,bulgaria,gdp,0,24,0,n,0,0.9258161275706553
802,bulgaria,gdp,0,24,1,c,1,9.744019457467246e-05
803,bulgaria,gdp,0,24,2,c,1,0.00024891805297128176
804,bulgaria,gdp,0,24,12,c,1,0.005157813407214784
805,bulgaria,gdp,0,24,24,c,0,0.5453822801564319
806,bulgaria,gdp,0,24,24,ct,0,0.6989845211896515
807,bulgaria,gdp,0,24,24,ctt,0,0.21263010198619664
808,bulgaria,gdp,0,24,24,n,0,0.16481447629027596
809,bulgaria,gdp,1,0,0,c,0,0.6806471480728539
810,bulgaria,gdp,1,0,0,ct,0,0.5723911204795374
811,bulgaria,gdp,1,0,0,ctt,0,0.9895406543422285
812,bulgaria,gdp,1,0,0,n,0,0.9997142976193848
813,bulgaria,gdp,1,0,1,c,1,0.018102838634128694
814,bulgaria,gdp,1,0,2,c,1,0.017924258910009625
815,bulgaria,gdp,1,0,12,c,0,0.5321473739439788
816,bulgaria,gdp,1,0,12,ct,0,0.8945498339961551
817,bulgaria,gdp,1,0,12,ctt,0,0.8377340000689586
818,bulgaria,gdp,1,0,12,n,0,0.47028003674052304
819,bulgaria,gdp,1,0,24,c,0,0.6820898757269794
820,bulgaria,gdp,1,0,24,ct,0,0.9559615580593208
821,bulgaria,gdp,1,0,24,ctt,0,0.7900787868367545
822,bulgaria,gdp,1,0,24,n,0,0.554901883058996
823,bulgaria,gdp,1,1,0,c,1,0.018102838634128694
824,bulgaria,gdp,1,1,1,c,1,2.844518682004778e-06
825,bulgaria,gdp,1,1,2,c,1,5.259812922375895e-05
826,bulgaria,gdp,1,1,12,c,1,0.0005433755765973252
827,bulgaria,gdp,1,1,24,c,1,5.4516738692121724e-05
828,bulgaria,gdp,1,2,0,c,1,0.017924258910009625
829,bulgaria,gdp,1,2,1,c,1,5.259812922375895e-05
830,bulgaria,gdp,1,2,2,c,1,5.282137247163898e-07
831,bulgaria,gdp,1,2,12,c,1,0.00011090871623169787
832,bulgaria,gdp,1,2,24,c,1,0.00017085377737993272
833,bulgaria,gdp,1,12,0,c,0,0.5321473739439788
834,bulgaria,gdp,1,12,0,ct,0,0.8945498339961551
835,bulgaria,gdp,1,12,0,ctt,0,0.8377340000689586
836,bulgaria,gdp,1,12,0,n,0,0.47028003674052304
837,bulgaria,gdp,1,12,1,c,1,0.0005433755765973252
838,bulgaria,gdp,1,12,2,c,1,0.00011090871623169787
839,bulgaria,gdp,1,12,12,c,0,0.08205078925757642
840,bulgaria,gdp,1,12,12,ct,0,0.24007841982232175
841,bulgaria,gdp,1,12,12,ctt,0,0.35209454130813334
842,bulgaria,gdp,1,12,12,n,1,0.007435043121786795
843,bulgaria,gdp,1,12,24,c,1,0.004053587725860329
844,bulgaria,gdp,1,24,0,c,0,0.6820898757269794
845,bulgaria,gdp,1,24,0,ct,0,0.9559615580593208
846,bulgaria,gdp,1,24,0,ctt,0,0.7900787868367545
847,bulgaria,gdp,1,24,0,n,0,0.554901883058996
848,bulgaria,gdp,1,24,1,c,1,5.4516738692121724e-05
849,bulgaria,gdp,1,24,2,c,1,0.00017085377737993272
850,bulgaria,gdp,1,24,12,c,1,0.004053587725860329
851,bulgaria,gdp,1,24,24,c,0,0.4468149518617772
852,bulgaria,gdp,1,24,24,ct,0,0.6372383193064096
853,bulgaria,gdp,1,24,24,ctt,0,0.8087508960261435
854,bulgaria,gdp,1,24,24,n,0,0.0893741785858439
855,bulgaria,pop,0,0,0,c,0,0.9782470649003228
856,bulgaria,pop,0,0,0,ct,0,0.17986951113885674
857,bulgaria,pop,0,0,0,ctt,0,0.4361924619742626
858,bulgaria,pop,0,0,0,n,1,0.0004702725851129121
859,bulgaria,pop,0,0,1,c,1,2.2355531436319442e-05
860,bulgaria,pop,0,0,2,c,1,0.00031203467205441433
861,bulgaria,pop,0,0,12,c,1,0.007767710227480792
862,bulgaria,pop,0,0,24,c,1,0.03843891292191143
863,bulgaria,pop,0,1,0,c,1,2.2355531436319442e-05
864,bulgaria,pop,0,1,1,c,1,7.933238847269448e-16
865,bulgaria,pop,0,1,2,c,1,3.275673719777438e-05
866,bulgaria,pop,0,1,12,c,1,0.0025638975004997383
867,bulgaria,pop,0,1,24,c,1,0.00217242003648651
868,bulgaria,pop,0,2,0,c,1,0.00031203467205441433
869,bulgaria,pop,0,2,1,c,1,3.275673719777438e-05
870,bulgaria,pop,0,2,2,c,1,1.6083646181676317e-06
871,bulgaria,pop,0,2,12,c,1,0.0003204446410649475
872,bulgaria,pop,0,2,24,c,1,0.005574809135039661
873,bulgaria,pop,0,12,0,c,1,0.007767710227480792
874,bulgaria,pop,0,12,1,c,1,0.0025638975004997383
875,bulgaria,pop,0,12,2,c,1,0.0003204446410649475
876,bulgaria,pop,0,12,12,c,1,0.00026650879741999515
877,bulgaria,pop,0,12,24,c,1,0.004639679932904501
878,bulgaria,pop,0,24,0,c,1,0.03843891292191143
879,bulgaria,pop,0,24,1,c,1,0.00217242003648651
880,bulgaria,pop,0,24,2,c,1,0.005574809135039661
881,bulgaria,pop,0,24,12,c,1,0.004639679932904501
882,bulgaria,pop,0,24,24,c,1,0.011970201238114424
883,bulgaria,pop,1,0,0,c,0,0.9852590396472385
884,bulgaria,pop,1,0,0,ct,0,0.16448158065980995
885,bulgaria,pop,1,0,0,ctt,0,0.4229338981748661
886,bulgaria,pop,1,0,0,n,1,0.0005762366082232051
887,bulgaria,pop,1,0,1,c,1,6.832693011461743e-05
888,bulgaria,pop,1,0,2,c,1,0.0003857663026728459
889,bulgaria,pop,1,0,12,c,1,0.007093998291679603
890,bulgaria,pop,1,0,24,c,1,0.031423260076202254
891,bulgaria,pop,1,1,0,c,1,6.832693011461743e-05
892,bulgaria,pop,1,1,1,c,1,2.6260246821577842e-15
893,bulgaria,pop,1,1,2,c,1,3.5021226323083784e-05
894,bulgaria,pop,1,1,12,c,1,0.003299281449676337
895,bulgaria,pop,1,1,24,c,1,0.015558712965052438
896,bulgaria,pop,1,2,0,c,1,0.0003857663026728459
897,bulgaria,pop,1,2,1,c,1,3.5021226323083784e-05
898,bulgaria,pop,1,2,2,c,1,1.7728270395112203e-06
